image_id,PredictionString
0792bb20718b8006f78094ae449c3c96,3 1.0 673 1238 1811 1730 0 1.0 810 543 1434 1032 11 1.0 1191 186 1502 301 
4aace7806718a917535d92c97eec097c,11 1.0 637 228 1002 334 11 1.0 1588 268 1807 407 
458dba2869d82b94f34858fc0e9d420d,11 1.0 1243 373 1565 473 
529e1b84a553a1eace23e78a49d041aa,13 1.0 595 808 742 978 
17d06e7d3f142ebb8f50088b417df79a,11 1.0 350 1802 477 1988 10 1.0 349 1803 478 1991 
7324a6d2f3cdb80878587b427f6df871,7 1.0 1712 1504 2016 1695 0 1.0 966 1057 1606 1598 7 1.0 1056 958 1752 1440 13 1.0 1706 1506 1996 1674 8 1.0 944 1010 1619 1535 3 1.0 869 1806 1883 2201 8 1.0 1751 1531 2049 1898 11 1.0 1439 693 1833 835 9 1.0 839 957 1737 2298 
85bda836908ce9aa420b408de60d12b9,0 1.0 1217 821 1670 1228 
b6aecabe61430787ed4cdeb4409da3cb,11 1.0 1163 327 1434 410 
07dcda506753ae678e2cc937f1f8ddf2,11 1.0 580 267 854 365 0 1.0 1025 687 1233 915 11 1.0 1189 329 1439 414 13 1.0 393 594 669 986 
3be17a7a8e451ec0fb71ef3b8efa9425,11 1.0 1968 2132 2133 2302 
fa3640d131e70778d70164f476b828d9,0 1.0 1601 581 1923 894 10 1.0 1881 1256 2625 1734 10 1.0 567 1267 1288 1673 7 1.0 1223 284 1447 626 7 1.0 1944 1201 2569 1574 8 1.0 1232 281 1454 619 7 1.0 556 1248 1308 1633 9 1.0 1884 1175 2571 1637 9 1.0 1259 292 1446 587 11 1.0 1731 200 2084 314 3 1.0 1261 1157 2405 1546 
4e7c01fd1cfbfc54d2ac4913f6359be7,3 1.0 1133 1386 2206 1742 
f864bc5eae01c9a296841fab35367e10,0 1.0 1217 777 1502 1114 3 1.0 837 1558 1783 1968 
c618cf8cf1bb38367cbe5a21a9fa56d7,0 1.0 1374 422 1806 856 11 1.0 1729 1913 2275 2387 7 1.0 1737 1936 2276 2390 3 1.0 1103 1176 2065 1562 10 1.0 1651 1390 2609 2497 
e35db9bce37902d5ad89909e69dd8c90,0 1.0 1262 595 1570 880 11 1.0 1455 145 1826 275 3 1.0 947 1446 1964 1818 
bb1156d79ce6e6bae259c2292e20e857,13 1.0 326 363 579 655 3 1.0 509 654 1044 1011 7 1.0 887 336 1139 662 7 1.0 1033 741 1188 868 11 1.0 100 1003 181 1130 6 1.0 897 338 1150 734 10 1.0 92 990 301 1127 
f6a55d8e3471a4cce6e6be9713bf8acc,7 1.0 2192 1224 2467 1456 13 1.0 2196 1222 2479 1439 0 1.0 1633 987 1935 1357 11 1.0 2030 604 2305 754 3 1.0 1300 1849 2401 2220 11 1.0 1019 572 1368 707 8 1.0 2197 1234 2417 1461 
d41d8830d84bbbbce9584a341d0bf2e5,13 1.0 1485 1227 1677 1333 
cb818f1c6930fae5045710b2f8f9647c,3 1.0 956 1426 1877 1809 0 1.0 1245 787 1496 1071 
dbd9e1d7586876d95f1f1923db1c830f,7 1.0 51 1181 324 1375 
b856f3db2491d631aa4300206b97ff82,7 1.0 401 1210 988 1757 10 1.0 343 1268 1074 2024 0 1.0 1200 689 1488 1007 11 1.0 654 380 1030 537 11 1.0 1337 369 1720 530 3 1.0 903 1498 1983 2071 10 1.0 2058 2046 2196 2236 11 1.0 2074 2042 2207 2234 13 1.0 1648 1073 1942 1425 11 1.0 307 1673 461 1962 9 1.0 918 489 1110 901 13 1.0 699 404 987 568 7 1.0 917 501 1112 910 7 1.0 1637 1095 1945 1371 5 1.0 293 605 1053 1782 
33c4b9d23a829868e1418362e4d94500,13 1.0 678 1220 1081 1381 0 1.0 1416 732 1835 1143 7 1.0 697 1220 1107 1396 11 1.0 1896 364 2114 534 11 1.0 971 373 1211 525 3 1.0 1153 1343 2282 1987 
f9a162208a90cf000184cf1798c0d2f0,3 1.0 935 1807 1961 2312 11 1.0 1411 675 1793 875 10 1.0 2024 2661 2184 2806 0 1.0 1322 1098 1583 1372 13 1.0 1418 742 1782 959 7 1.0 1387 747 1709 999 
c113a6afc94fc8b97464b31c9de085ab,0 1.0 1400 681 1699 1003 3 1.0 991 1551 2157 1929 
945e911b21f8a7a61e1828b1b96e9b57,3 1.0 900 1174 2095 1614 0 1.0 1041 606 1641 1013 11 1.0 681 366 988 501 
9d4af3b1d2b17d2003251751aece5d00,0 1.0 1382 837 1672 1092 11 1.0 710 333 945 488 13 1.0 622 660 988 996 
12df63c7ee868a1677ba273c3c775476,0 1.0 1253 898 1555 1260 3 1.0 886 1637 2059 2033 11 1.0 558 510 977 641 11 1.0 1508 511 1934 634 
6c093584e2497ef2129a3bdbaac44060,3 1.0 1007 1214 2028 1760 11 1.0 434 2588 994 2876 0 1.0 1366 632 1592 876 7 1.0 820 1154 1067 1487 13 1.0 959 276 1127 510 
6f85d2a7982a02cea67abf229e402404,0 1.0 1708 1018 1971 1303 11 1.0 1901 596 2240 710 
51ba8d89de58ac80db86507e11dcfd03,0 1.0 1329 783 1625 1139 10 1.0 131 2245 297 2487 11 1.0 138 2255 288 2462 11 1.0 775 342 1161 467 11 1.0 578 414 822 610 3 1.0 851 1764 1877 2289 
72e0c97617b24b368795a2711b66def3,3 1.0 870 1650 1978 2067 0 1.0 1240 869 1579 1256 11 1.0 1396 492 1703 596 
0d0561a5e6379aba13d71e50b6b70747,0 1.0 1455 845 1706 1117 3 1.0 1101 1790 2077 2130 11 1.0 866 463 1094 621 
1e56d718a35fc14e4461717c9664c4c2,0 1.0 1257 618 1577 968 3 1.0 842 1425 1941 1929 5 1.0 258 851 910 1971 
0b2cc81ad04ca2e91f2a8626b645cad8,0 1.0 1242 703 1535 968 3 1.0 884 1627 1945 2033 
a3196674db73c50c7450c8964370e783,0 1.0 1161 606 1384 841 11 1.0 1362 350 1635 441 11 1.0 680 357 970 443 
c853d0d3a60feb1f9536b5f60f1009a9,10 1.0 1822 1781 2108 2083 11 1.0 1333 481 1673 632 13 1.0 1758 1447 2020 1602 3 1.0 835 1493 1810 1929 0 1.0 1162 919 1448 1228 7 1.0 1735 1773 2070 1971 7 1.0 1748 1450 2032 1625 11 1.0 1948 1845 2114 2100 13 1.0 1761 1773 2028 1906 
d2e77def0302c94f744079974be9bc53,0 1.0 1523 1020 1933 1419 3 1.0 1267 1565 2371 2206 11 1.0 1023 671 1248 859 13 1.0 902 1271 1105 1451 
9c91dd728f43b2c18c80674c11321fb4,11 1.0 1091 438 1611 727 13 1.0 1123 524 1579 1022 5 1.0 149 497 831 1914 13 1.0 308 527 807 1232 11 1.0 347 453 849 767 6 1.0 1083 534 1580 1015 7 1.0 1086 472 1581 862 5 1.0 1109 618 1669 1981 7 1.0 1382 1314 1573 1501 7 1.0 321 1853 607 2015 
15fd19174078e6e85ca8a6521a367ae6,3 1.0 738 903 1792 1293 13 1.0 241 283 821 1127 6 1.0 231 260 819 1165 5 1.0 280 255 835 1139 7 1.0 226 302 842 1182 13 1.0 1444 355 1981 1170 6 1.0 1415 291 1978 1198 11 1.0 143 1216 270 1429 10 1.0 145 1208 269 1426 0 1.0 1101 340 1400 698 7 1.0 1506 555 1934 1176 5 1.0 1455 501 2008 1265 11 1.0 1217 161 1575 306 
c76cf9daa7ac9cb5e2b839223a25e3e8,0 1.0 1065 650 1299 914 3 1.0 791 1414 1748 1776 11 1.0 537 362 851 456 
2edfac59a792f8bf27a0d5beead24c27,3 1.0 751 1316 1608 1639 11 1.0 565 453 878 543 
c7dc213cee369cf740c0587509f53562,0 1.0 1796 781 2090 1163 3 1.0 1411 1598 2477 2009 11 1.0 1148 428 1383 614 
b19485638f07adff512a5a70a7226510,11 1.0 1108 351 1513 480 13 1.0 1936 403 2330 822 0 1.0 1687 700 1939 973 11 1.0 1983 346 2355 546 
3401e0a653e4b1489ce0d770c0f3748b,0 1.0 1247 821 1511 1089 
5d74f8fd78068c30775dc2c98790e8b9,0 1.0 1239 750 1697 1239 3 1.0 677 1611 2030 2106 8 1.0 876 998 1094 1222 7 1.0 873 992 1092 1237 
547c3618a312f5c3cb3095d457483a57,3 1.0 718 1298 1673 1765 0 1.0 1064 785 1370 1146 
ea4cfe15483f345e950261a2bc38f286,3 1.0 781 1311 1906 1763 11 1.0 1393 46 1756 174 11 1.0 131 1767 265 1975 10 1.0 117 1783 249 1983 
3ff458f907610a9eae3130e961a8e3f4,3 1.0 905 1668 1819 2018 11 1.0 1960 1932 2098 2136 0 1.0 1209 1021 1420 1222 
43f2bfe06c7c0bed1ea56abd891c46c1,3 1.0 756 1152 1832 1769 0 1.0 950 474 1474 888 11 1.0 1343 105 1688 220 5 1.0 1750 1049 2124 1759 11 1.0 697 160 953 244 
f0310a7e6a81b1a7efc5ef323727e974,0 1.0 993 641 1213 906 3 1.0 695 1248 1585 1557 11 1.0 505 326 768 414 
21adda7cffdfc008f99e15f8608f389e,0 1.0 1202 551 1478 841 3 1.0 857 1350 1836 1735 11 1.0 564 277 801 414 
6e07fab2014be723250f7897ab6e3df2,0 1.0 1657 806 1985 1197 3 1.0 1303 1449 2327 1839 11 1.0 1823 528 2198 656 
51c54b6e7df33f0ae4456131227d2a9a,11 1.0 1676 351 2042 469 0 1.0 1400 902 1731 1280 13 1.0 1812 639 2337 1320 
d48c93c98a043291f28ae47c9be3b2e4,0 1.0 1124 728 1375 1053 11 1.0 1348 334 1668 512 3 1.0 785 1489 1619 1835 11 1.0 575 348 805 506 
f245dd1ae0f1919c98f3cc4e2c8765c3,3 1.0 795 1109 2118 1679 0 1.0 1216 302 1622 773 10 1.0 2018 1527 2257 1863 7 1.0 1773 995 2232 1652 11 1.0 448 49 1110 414 10 1.0 172 1365 430 1636 13 1.0 344 219 947 930 13 1.0 1622 164 2075 819 11 1.0 1591 51 2140 353 9 1.0 1474 628 2267 1681 7 1.0 269 195 959 1089 5 1.0 1488 408 2244 1695 6 1.0 267 210 942 1235 6 1.0 1486 294 2261 1613 4 1.0 1109 986 2189 1633 9 1.0 1255 243 1707 780 7 1.0 1081 274 1843 1036 5 1.0 199 253 923 1445 8 1.0 1105 272 1648 783 11 1.0 178 1346 336 1582 9 1.0 436 71 1104 460 10 1.0 1856 991 2232 1592 
493a7af11aa1a9a1a676aba29e0c6f9d,11 1.0 1306 375 1703 501 11 1.0 600 323 1023 487 13 1.0 507 412 970 873 0 1.0 1112 791 1358 1031 13 1.0 1630 836 1812 984 
9af18fd0a3ba73f3340c69a5af4f3053,0 1.0 1060 541 1236 764 3 1.0 753 1170 1478 1509 
b2036bab38a8e48baca67602a5679fe2,3 1.0 508 1140 1787 1648 0 1.0 1006 593 1251 874 11 1.0 1249 247 1478 356 11 1.0 553 290 802 380 
4b53f1475d0e4f4b617e7e3cb43bda2c,0 1.0 940 617 1566 1072 3 1.0 779 1367 2093 1786 
d6c13c6bf7b72af84808603f82289b95,3 1.0 931 1297 2020 1675 0 1.0 1235 665 1531 973 11 1.0 716 353 1054 459 11 1.0 1434 326 1750 421 
e7cf0491d7807df986ed34756aec6d4c,13 1.0 528 263 1144 981 6 1.0 471 263 1126 950 7 1.0 465 249 1133 1045 9 1.0 464 239 1163 988 
32d6ac0696adc1f9c50d689a97925cf2,0 1.0 1560 753 1910 1133 3 1.0 1194 1384 2290 1744 11 1.0 978 435 1329 565 
43f36cac2950bc05f18187f0b1a7670e,0 1.0 1039 702 1567 1120 3 1.0 885 1350 2024 1859 11 1.0 634 461 854 600 
0713502741102f3e494fb39bbd9f9571,13 1.0 469 848 766 1005 
40497da14aafc428210b623fc8445288,3 1.0 746 1613 1958 2063 0 1.0 1131 902 1508 1297 11 1.0 536 499 849 601 
f599fe9d73fb3cc607a03fb258b7e198,10 1.0 55 969 779 2111 11 1.0 269 357 823 685 13 1.0 311 400 797 714 7 1.0 89 1086 698 1677 11 1.0 1137 311 1504 429 7 1.0 353 394 811 634 0 1.0 954 658 1212 955 11 1.0 1718 2329 1844 2482 13 1.0 209 1024 633 1197 
5559843d1f057bcaa0d9b5d56a9a3d46,0 1.0 1153 698 1418 1008 11 1.0 1329 390 1594 497 3 1.0 800 1454 1627 1764 11 1.0 628 420 887 539 
29b9c96e5b2af75325cad69a8ddab7c7,7 1.0 1245 636 1795 1340 11 1.0 1243 492 1657 623 10 1.0 1495 1568 1946 2135 10 1.0 1170 540 1875 1675 13 1.0 1550 1075 1813 1365 13 1.0 1325 583 1786 1062 3 1.0 895 1536 1747 1994 11 1.0 587 498 939 611 4 1.0 1377 754 1783 1268 
778153803200347fa9e3573824d89e8f,0 1.0 921 458 1503 920 3 1.0 720 1053 1821 1695 11 1.0 514 225 827 421 
509d5c6ba1cef46882db2c2e86bdfb2a,0 1.0 1093 962 1311 1236 
7b821bff27b2f1508035d5d50a16cbcf,0 1.0 1291 886 1638 1272 11 1.0 1642 527 1953 721 7 1.0 418 1499 639 1719 3 1.0 1027 1949 2155 2394 13 1.0 424 1493 635 1709 5 1.0 325 999 971 2178 13 1.0 1475 594 1957 1244 11 1.0 2305 2455 2426 2635 13 1.0 391 993 656 1181 9 1.0 1275 784 1722 1277 10 1.0 2307 2461 2427 2632 11 1.0 548 503 787 653 
bb3cb6e89c003ad4be9c6141b1d66723,0 1.0 1110 627 1513 1057 7 1.0 238 538 919 1325 3 1.0 819 1298 1838 1666 10 1.0 1553 1475 2242 1819 7 1.0 1850 1463 2155 1618 13 1.0 1854 1470 2133 1598 8 1.0 276 593 911 1351 13 1.0 1591 466 1841 640 13 1.0 261 681 887 1423 11 1.0 642 328 971 449 9 1.0 1621 1453 2234 1864 6 1.0 200 535 976 1436 
80820dadb9d227da10376b7de5dc8e4d,11 1.0 412 454 574 605 0 1.0 1009 797 1215 995 3 1.0 708 1392 1638 1704 13 1.0 494 508 706 689 
b444c3063cb1d803686df3e724af8ffc,3 1.0 858 1458 1898 2016 5 1.0 1531 702 2204 2014 
8eea7c2445255538d0785405b6832ff9,0 1.0 1214 517 1598 964 5 1.0 329 529 992 1889 13 1.0 414 472 945 1392 11 1.0 1336 139 1760 347 6 1.0 365 433 970 1663 3 1.0 897 1465 2052 1906 10 1.0 355 1987 468 2165 9 1.0 1202 445 1680 948 7 1.0 370 316 1090 1926 13 1.0 1553 400 1828 703 
9312eef59a2ec95acb7e39d0508d89cc,0 1.0 1346 925 1635 1189 3 1.0 986 1648 2009 2181 11 1.0 847 524 1111 655 7 1.0 373 1328 974 1943 11 1.0 1962 2140 2099 2326 
f165cc0d9b3e0860a6aa4ea2079ef2e3,3 1.0 939 1573 2017 1953 0 1.0 1303 648 1522 892 11 1.0 735 230 1111 350 11 1.0 2037 2075 2195 2253 13 1.0 1553 483 1755 630 10 1.0 2039 2070 2195 2260 11 1.0 1603 201 1855 355 
d49b0726f2ed9bc21fc5e7beeca51013,0 1.0 1330 665 1561 894 11 1.0 1538 210 1845 320 
28da626e8fb2241c3799343618b7b509,11 1.0 1757 541 2151 678 11 1.0 1006 560 1407 702 13 1.0 1807 663 2317 1220 0 1.0 1562 932 1845 1249 
352ec28500e57fa5c87183f1eb83ffa0,3 1.0 714 1391 1562 1725 
4b75a96397735f1435c1414abcb6b9ec,11 1.0 1455 452 1777 560 
32f4fc5f09a10e5dd9bbdf35d7656fb6,3 1.0 1004 1912 2142 2377 
a06ad52f2d2ee79591f6381b9e1c19c3,11 1.0 1553 193 1935 322 10 1.0 2219 2026 2386 2246 11 1.0 717 189 1081 308 10 1.0 194 1724 1020 2160 0 1.0 981 614 1683 1123 11 1.0 2217 2043 2388 2262 9 1.0 182 1736 989 2204 
55af1c9a0c2d59b4b6a07797df35b0d5,3 1.0 1092 1564 2170 2001 11 1.0 1797 382 2193 597 
21e82a2a2a98836a5932f08ae4538bdd,11 1.0 1718 298 2123 438 
76e2a34a8c79a83155d9e8aa66e72fed,0 1.0 1008 537 1227 769 11 1.0 1137 285 1365 368 
dd14fbccb38c064bdacc33391d8cca9e,10 1.0 161 1014 990 2142 7 1.0 310 1313 915 1911 3 1.0 862 1512 1866 1983 7 1.0 447 638 984 1321 13 1.0 376 1037 973 1531 
0e68445ef76f193664ea018630544d95,0 1.0 1338 663 1634 1010 3 1.0 962 1572 1967 1919 11 1.0 1514 341 1867 470 
e0fb41ce6c448b6d8b46e8d96cc83cea,0 1.0 1138 656 1476 1009 3 1.0 711 1680 1955 2147 11 1.0 612 268 969 383 11 1.0 1341 284 1693 409 5 1.0 250 662 913 2142 0 1.0 783 1036 1066 1556 13 1.0 347 1124 612 1249 13 1.0 1747 683 1903 969 10 1.0 67 2255 309 2572 
f70e426b2d61fb8d53d844e0fdd032a3,0 1.0 1251 946 1526 1245 3 1.0 825 1810 1958 2253 11 1.0 1562 518 1856 646 
24671577f584d6b49ad97e5d49321fa5,0 1.0 1388 757 1692 1093 3 1.0 977 1553 2121 1955 
c8b11df73b43cb08a60ffe48d4738297,0 1.0 1338 612 1641 890 11 1.0 1721 157 2032 298 13 1.0 2001 563 2171 764 11 1.0 673 161 996 290 
536b5b1ff8d718e73afa20299daa9578,0 1.0 1226 573 1542 972 3 1.0 834 1571 1882 2018 
1c23c0b48f19721b171febe638673eec,11 1.0 1450 125 2085 468 0 1.0 1359 594 1655 948 13 1.0 1488 178 1995 550 9 1.0 1431 37 2051 340 
461047418073179170ff04527460a0c6,0 1.0 1202 818 1541 1199 5 1.0 1500 1006 2146 2122 7 1.0 405 849 1057 2160 6 1.0 383 903 1011 2135 3 1.0 954 1852 1934 2205 5 1.0 404 914 1012 2123 6 1.0 1484 1001 2152 2109 13 1.0 1633 1069 2075 1838 11 1.0 1478 623 1768 778 7 1.0 1514 967 2154 2101 13 1.0 531 785 965 1527 9 1.0 885 677 1523 2282 
d5eb588f1db4fb6f311885be0a4aa6d3,0 1.0 1072 453 1281 662 11 1.0 1219 129 1503 214 3 1.0 781 1104 1642 1386 
65e600f7fd5b8cf1c3027e2165585ed8,0 1.0 1039 460 1287 728 3 1.0 751 987 1597 1282 11 1.0 1232 129 1517 215 11 1.0 637 86 943 187 
4c5cda3481350033d181e879d29f0135,0 1.0 1349 1065 1642 1348 3 1.0 966 2052 2076 2495 11 1.0 644 528 1061 679 11 1.0 1683 475 2028 634 
8058546ca8e9113170abd89d0009b58e,3 1.0 734 1207 1695 1659 0 1.0 1036 608 1256 834 11 1.0 1335 265 1531 385 13 1.0 593 423 789 628 
5820b002c7643e23208a87a986818348,0 1.0 1004 734 1195 942 
9d68356f37f8ed3cdea24fcf8392b028,0 1.0 1086 896 1288 1174 
0c15e19c74ef8ddd9bed0a4fc7f4b5a8,11 1.0 1114 281 1384 363 11 1.0 487 293 657 425 
91123b24b8a4c289820bbb2dc6dabdfe,3 1.0 831 1435 2083 1979 0 1.0 1125 596 1568 1101 8 1.0 1121 584 1571 1113 7 1.0 1123 589 1568 1118 11 1.0 613 515 963 676 11 1.0 1260 451 1712 631 5 1.0 208 746 913 1789 
17cb989569ca6ef46e1066b0cec22304,0 1.0 1152 508 1385 740 3 1.0 766 1340 1736 1754 11 1.0 1370 123 1722 262 11 1.0 1898 1727 2045 1910 10 1.0 1897 1719 2047 1916 11 1.0 594 111 907 240 5 1.0 225 965 784 1770 6 1.0 208 954 796 1731 7 1.0 204 951 809 1761 
48bcefd8a7e3b434f5680c174bd80ad4,0 1.0 1352 878 1628 1189 11 1.0 759 356 1137 467 11 1.0 1538 343 1937 475 
3075e85dda12262bc9e34a5bd518d226,0 1.0 1123 969 1636 1388 11 1.0 629 597 850 758 
d3697ddfca205604feb39867a9858ffc,0 1.0 1055 692 1280 968 11 1.0 649 380 884 470 
91a0ba6661f1216e3e0efa1da5085927,0 1.0 1235 711 1557 1064 3 1.0 911 1569 2074 2030 11 1.0 658 330 1003 460 11 1.0 1403 290 1751 424 
c4abfcf085f2d42afc64670428c92695,0 1.0 1233 571 1441 800 11 1.0 2152 2577 2478 2916 
b12232ebf575db0226671621146f76e1,11 1.0 593 343 887 437 0 1.0 1009 658 1232 917 13 1.0 1310 504 1555 663 
e111eca0927c8bf0f0201915d6f37c6d,0 1.0 1186 519 1437 799 
2c779143ede5ab9248e40bd83d6b72bf,3 1.0 1377 1674 2513 2127 11 1.0 1139 303 1567 417 11 1.0 1944 316 2312 417 0 1.0 1719 761 2054 1130 
c1922c6a2b899ac35298bf939bffff8c,0 1.0 1365 405 1617 690 3 1.0 994 1289 1976 1656 11 1.0 424 1686 540 1860 10 1.0 426 1679 543 1850 5 1.0 1571 302 2101 1497 5 1.0 465 590 1064 1606 13 1.0 1633 271 1941 584 
e20886e0ccd8fafec82fee3ca05c366d,11 1.0 1471 427 1762 589 0 1.0 1017 786 1391 1153 11 1.0 653 415 1014 515 
e0451ee4428ed80d7e574361b44e0f57,0 1.0 1247 501 1439 711 
116bad01608f53b0e0a859461b3d5a76,0 1.0 1698 941 2040 1353 11 1.0 1842 559 2162 655 
6b6a6751b4156410868de79d1a6ca72a,3 1.0 667 1272 1589 1618 0 1.0 1015 681 1224 887 11 1.0 554 346 865 437 11 1.0 1201 346 1472 437 
c7a6447eb7bd68b642972660f26c0362,0 1.0 1536 631 1840 968 13 1.0 1039 417 1343 862 11 1.0 1840 313 2153 469 7 1.0 1024 410 1265 775 11 1.0 1017 332 1229 497 
9ec80d6a0493b9a748309d7d7b85c129,3 1.0 776 1186 1721 1522 0 1.0 1138 602 1369 819 
0eddd00dffcdacb1c8ac0d0547c545a7,11 1.0 728 141 1135 290 13 1.0 1966 1110 2337 1282 
099e4272e7aa6f18b8fa322e1277c6a9,0 1.0 1195 552 1432 851 3 1.0 840 1147 1618 1482 
2ff4d2a98e787e19d3b853df59493732,0 1.0 1360 616 1822 1054 11 1.0 1673 317 2036 472 11 1.0 987 311 1317 415 
c8679fab8bbb201d145cebda1a332c57,11 1.0 690 320 1097 446 0 1.0 1315 800 1528 1031 
9fd5e9cafe7e189e003d0c1f1d379815,0 1.0 1093 730 1308 983 3 1.0 762 1391 1551 1657 
8b44752d98acbc233b093260c0f2061d,8 1.0 299 1635 469 1757 13 1.0 302 1640 472 1759 11 1.0 1466 777 1592 958 
b440e6708f332a8be9eeccc368b0df24,0 1.0 1214 830 1496 1124 11 1.0 1386 546 1788 706 3 1.0 750 1401 1925 1900 7 1.0 1518 1079 1940 1500 11 1.0 597 517 859 669 13 1.0 1637 1120 1948 1491 6 1.0 1439 888 1966 1493 5 1.0 324 1047 862 1756 
cc52d987264b9fa0ce8a0debcbf435ee,5 1.0 272 834 939 1940 
7dd7cdbd80b2580c8c031d6d863a4b2c,0 1.0 1181 719 1534 1124 11 1.0 1333 355 1716 480 11 1.0 671 347 997 476 3 1.0 829 1565 1852 1947 13 1.0 744 426 940 741 
926787394c8df63b1da0a1cadf1063ee,0 1.0 1003 534 1564 973 3 1.0 827 1271 1877 1705 11 1.0 467 306 661 448 
78920201559a84ae65d928a6167b73e8,11 1.0 521 357 814 522 11 1.0 1204 345 1441 454 13 1.0 1315 805 1605 1012 7 1.0 1359 779 1610 973 13 1.0 593 422 808 589 0 1.0 1046 682 1255 889 6 1.0 1232 538 1614 999 
e568aadc2126ba7274c86fa661cb7d69,0 1.0 964 686 1180 933 11 1.0 152 1723 257 1884 10 1.0 146 1724 250 1891 3 1.0 713 1391 1525 1730 
62e12180474ea235f3e915afb79b1aaa,0 1.0 1443 877 1771 1271 11 1.0 1639 373 2036 494 3 1.0 1003 1897 2212 2375 11 1.0 703 351 1218 591 13 1.0 731 532 948 764 
96d4d2d2fff41438e38075881b7b0d58,11 1.0 1996 369 2281 524 11 1.0 689 318 1240 552 0 1.0 1441 892 1751 1183 
bcf20ca8b53b8e36caeae0010d9f4657,13 1.0 773 1006 1054 1221 7 1.0 730 994 1032 1220 0 1.0 1630 678 1823 880 11 1.0 951 354 1159 546 
dca31a2cd40cde0683837dcdf10eca09,0 1.0 989 690 1209 914 3 1.0 808 1385 1626 1686 11 1.0 1114 306 1386 402 11 1.0 485 332 755 441 
0764ce517782604a7b81bb6e17c798e9,11 1.0 665 375 1070 493 11 1.0 1429 368 1840 500 
79c75c4aed44b844eca14be58a9deb9f,0 1.0 1751 618 2033 933 3 1.0 1378 1303 2441 1655 10 1.0 624 1306 779 1579 11 1.0 641 1298 797 1566 9 1.0 603 1326 1452 1750 
7a9a75ad8f406d7561aa2f0ef7000933,0 1.0 1306 829 1600 1161 3 1.0 956 1674 1936 2028 
552e53af89d7ae4c482cb935ac1542b7,13 1.0 280 660 694 1120 11 1.0 201 483 802 860 13 1.0 1127 593 1699 1256 11 1.0 1093 471 1673 787 6 1.0 1083 613 1713 1183 7 1.0 1088 520 1717 990 
b2026d7a8878474b33490ccc9ac1d0b8,3 1.0 1198 1716 2201 2043 0 1.0 1625 943 1914 1220 
edff2d7a316236e57447381af74a7ebf,0 1.0 1067 662 1493 1056 11 1.0 509 309 1015 560 3 1.0 675 1252 1759 1857 11 1.0 1359 353 1729 526 13 1.0 743 371 982 602 10 1.0 116 1642 330 1900 11 1.0 119 1680 261 1904 
ff19d9358c15fa5716e40336740b4038,10 1.0 125 2238 295 2491 0 1.0 1345 1036 1637 1339 7 1.0 370 1797 691 2138 13 1.0 365 1794 695 2117 11 1.0 123 2268 312 2483 8 1.0 372 1788 690 2127 
e01eba7895aab7d857a27a82e2fbb32a,10 1.0 1684 1481 1825 1631 11 1.0 711 156 991 261 13 1.0 1452 784 1637 999 
0493431e2beef20230dfc2837e95fe7b,11 1.0 543 421 923 554 13 1.0 355 601 971 1297 
b7938de5b6940f45173e8f1e03b9396e,3 1.0 935 1181 2268 1711 0 1.0 1291 459 1595 801 
35360687c230a5851d43ee95597d7b71,0 1.0 1099 559 1356 839 13 1.0 323 762 716 996 3 1.0 783 1266 1686 1617 7 1.0 349 778 659 951 
3b5957a38160102563037a3769a383be,3 1.0 751 1355 2284 2209 7 1.0 194 1342 962 1815 10 1.0 191 1364 980 1846 0 1.0 1022 728 1739 1205 11 1.0 1653 290 2005 397 9 1.0 277 1422 755 1691 
55a3c0036c2d994975cfd350a79cf69e,3 1.0 945 1388 2192 1783 0 1.0 1316 675 1644 1023 11 1.0 1552 356 1854 452 
912a20a92e3eec09b59aad46c4451241,11 1.0 492 271 799 388 3 1.0 682 1304 1675 1735 11 1.0 1323 315 1611 456 
e27db01e9a05734d422f6c1622463ba2,11 1.0 573 351 858 449 0 1.0 1038 695 1245 895 
897bb7685ab7e0b33ffd63d8a8c602af,7 1.0 409 1073 908 1541 13 1.0 408 1077 912 1586 6 1.0 399 1067 917 1563 
435ab3812fb181923346ede78dd5b9a1,3 1.0 650 1372 1566 1637 0 1.0 947 867 1207 1168 
e94fde220360e4b769921e16059cc6af,0 1.0 1058 610 1265 833 13 1.0 700 321 896 644 11 1.0 630 284 907 414 11 1.0 1229 286 1468 373 3 1.0 834 1391 1640 1735 
c2c1843b4ca2644b92d5387358dc8bc2,3 1.0 1007 1448 2354 2024 0 1.0 1328 842 1805 1245 11 1.0 856 463 1210 600 10 1.0 473 2004 638 2259 11 1.0 1680 414 2014 548 7 1.0 529 1452 1078 2098 11 1.0 478 1979 642 2243 
475274f175ac0685d9ef2153e5d8e47a,3 1.0 1002 1312 2051 1876 11 1.0 1608 180 1960 336 0 1.0 1151 626 1722 1163 
ac355b28467401582eb29bcba2222201,11 1.0 1437 242 1747 362 
4d656bcd93f3e99d46fde6c2fa36e7d4,11 1.0 1273 400 1614 518 
969570a649d3d7f430dd2e4ec11b7bc4,0 1.0 1363 726 1642 1015 3 1.0 1027 1609 2175 2021 11 1.0 705 379 1112 530 13 1.0 652 584 1032 962 
7af230c8f8329e6f69996ab7ebfc97aa,0 1.0 1132 681 1511 1131 10 1.0 1948 2184 2108 2399 11 1.0 1310 311 1698 441 11 1.0 1953 2191 2105 2391 11 1.0 610 275 992 423 3 1.0 770 1583 1803 2142 10 1.0 105 2127 259 2345 
